,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeCount,1227,1227,1227,1227,1227,484,484,484,484,484,139,139,139,139,139,37,37,37,37,37,15,15,15,15,15,4,4,4,4,4
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeCount,1227,1227,1227,1227,1227,484,484,484,484,484,139,139,139,139,139,37,37,37,37,37,15,15,15,15,15,4,4,4,4,4
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.sampleSize,1474,1354,1266,1197,1117,1590,1476,1385,1303,1234,1794,1673,1582,1494,1424,2087,1952,1848,1753,1665,2333,2188,2072,1967,1866,2518,2374,2257,2149,2046
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.mean,-0.002926726017533719,-0.003374658504272038,-0.0038415786514075377,-0.004282592078695306,-0.004719993750128402,-0.0036679176330327514,-0.0041374763361895685,-0.004629344292780624,-0.0050962440183868135,-0.005547318287216794,-0.00419101312252856,-0.004679105744525759,-0.005172789256711072,-0.005663605592094107,-0.006139952055729426,-0.004485976318008096,-0.004990629095967219,-0.005503196871740467,-0.006012655255143118,-0.0065022064984013505,-0.004645744258104573,-0.005146907380740457,-0.005663595349273351,-0.006183455879699747,-0.006674965251703299,-0.004730252593056728,-0.005237617419605173,-0.005758472591068495,-0.006285053123312254,-0.0067792399348801605
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.stdDev,0.0017629756053008968,0.0019377742643638235,0.0021110773555388105,0.0022810014645118573,0.002461595090525506,0.0017649697947677394,0.001959449844957414,0.002143992543192407,0.002354117923287677,0.0025562474627090223,0.0017035646464332714,0.0019103100371225363,0.0021055750844064676,0.002326594724045482,0.002538854128275312,0.00170005439161935,0.001908252782749968,0.0021097580750786406,0.002335215044672569,0.0025588971050581476,0.0017649077206531123,0.0019632503041693092,0.0021630540211002936,0.002385532542985758,0.0026049179138174223,0.001810397023998656,0.0020038918774008476,0.002200230906359409,0.002415238555155169,0.0026139003339531097
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.min,-0.008174814133292928,-0.009278516478851247,-0.010430067130163327,-0.011485921169968334,-0.012589623515526652,-0.010483372601037759,-0.011749043412847401,-0.013014714224656741,-0.014280385036466383,-0.015546055848275724,-0.010483372601037759,-0.011749043412847401,-0.013014714224656741,-0.014280385036466383,-0.015546055848275724,-0.012188002604386102,-0.013474223310218802,-0.014760444016051649,-0.01604666472188435,-0.017332885427717198,-0.012188002604386102,-0.013474223310218802,-0.014760444016051649,-0.01604666472188435,-0.017332885427717198,-0.014395405598981231,-0.015322388861591872,-0.016249372124202365,-0.01717635538681286,-0.018103338649423352
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.firstQuartile,-0.004065190860029284,-0.004654304862730751,-0.005269401498694898,-0.005786221917591803,-0.0063649780309659836,-0.004799749244021337,-0.005402174373751918,-0.006027568266617319,-0.006580499239663629,-0.007164491460361557,-0.005318805548983736,-0.005959345061790625,-0.006552600068285468,-0.007201031843744369,-0.007797142309697641,-0.00555658217366267,-0.00618997812898678,-0.006849043467040564,-0.007524502182477482,-0.008153096521572593,-0.0057044309990455025,-0.0063296193629807825,-0.0070089723553426,-0.00768348999243037,-0.008323594767764758,-0.0057953933672313055,-0.006438536053007727,-0.007093023906257793,-0.007776672097106812,-0.008395366922235182
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.median,-0.0030279860559919093,-0.0034761653673044163,-0.003946857126987896,-0.004382354597469763,-0.0047981601724610455,-0.003664598856581076,-0.00411951417270898,-0.004626840551418423,-0.005045103250993856,-0.005521501623098506,-0.004171478407305196,-0.004648753520775473,-0.00512940336827661,-0.005645088746152358,-0.006113377028181965,-0.004466901488420147,-0.0049672931073865174,-0.005431970057279562,-0.0059207249863427285,-0.00640350711384585,-0.004616599073381634,-0.005114126599275165,-0.005614014058955825,-0.006114347795366533,-0.006599744764584653,-0.00466567882332445,-0.005196426060777362,-0.005671514075631212,-0.006177658395639883,-0.006651694414765367
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.thirdQuartile,-0.0018710925565772448,-0.002206138459308868,-0.0025538715648549927,-0.0028535183257245517,-0.003197571072249744,-0.0026323965961996525,-0.002955872653931552,-0.0033287774719883076,-0.0036398723213234684,-0.003991258003869132,-0.0031917248140557906,-0.003524172040616852,-0.003927586697630199,-0.0042725390876394015,-0.004608027588195852,-0.0034298354830480282,-0.003797505047658155,-0.004171523653599249,-0.004539218598715304,-0.004906905917283563,-0.0035326635988559797,-0.0038932858391010393,-0.004282566695339186,-0.004643139047260831,-0.005000295426003108,-0.0035901681802967553,-0.003974994176469678,-0.004353165799829306,-0.004730174335482796,-0.00508862818261366
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.max,0.006925428895565887,0.006288182638356065,0.005789277113411964,0.005370550728422408,0.004951824343432853,0.006925428895565887,0.006288182638356065,0.005789277113411964,0.005370550728422408,0.004951824343432853,0.006925428895565887,0.006288182638356065,0.005789277113411964,0.005370550728422408,0.004951824343432853,0.003427345501868374,0.0022169565106150025,0.0010065675193614806,0.0006894922193796486,0.0006966936806422519,0.004100879328032796,0.003365932761139032,0.0026309861942452675,0.001896039627351503,0.001161093060457589,0.004100879328032796,0.003365932761139032,0.0026309861942452675,0.001896039627351503,0.001161093060457589
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.range,0.015100243028858814,0.015566699117207313,0.016219344243575292,0.01685647189839074,0.017541447858959506,0.017408801496603645,0.018037226051203465,0.018803991338068704,0.019650935764888793,0.020497880191708576,0.017408801496603645,0.018037226051203465,0.018803991338068704,0.019650935764888793,0.020497880191708576,0.015615348106254475,0.015691179820833803,0.015767011535413128,0.016736156941264,0.01802957910835945,0.016288881932418897,0.016840156071357835,0.017391430210296918,0.017942704349235852,0.018493978488174787,0.018496284927014026,0.018688321622730902,0.018880358318447633,0.019072395014164363,0.01926443170988094
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.positiveCount,76,62,49,39,36,36,29,22,18,16,22,16,14,12,11,14,8,7,6,6,15,10,7,6,6,16,11,8,7,7
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.negativeCount,1398,1292,1217,1158,1081,1554,1447,1363,1285,1218,1772,1657,1568,1482,1413,2073,1944,1841,1747,1659,2318,2178,2065,1961,1860,2502,2363,2249,2142,2039
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.positiveProportion,0.051560379918588875,0.04579025110782865,0.038704581358609796,0.03258145363408521,0.03222918531781558,0.022641509433962263,0.01964769647696477,0.01588447653429603,0.013814274750575594,0.012965964343598054,0.012263099219620958,0.009563658099222952,0.008849557522123894,0.008032128514056224,0.007724719101123595,0.006708193579300431,0.004098360655737705,0.003787878787878788,0.0034227039361095267,0.0036036036036036037,0.006429489927132447,0.004570383912248629,0.0033783783783783786,0.003050330452465684,0.003215434083601286,0.006354249404289118,0.004633529907329402,0.003544528134692069,0.003257328990228013,0.003421309872922776
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.negativeProportion,0.9484396200814111,0.9542097488921714,0.9612954186413902,0.9674185463659147,0.9677708146821844,0.9773584905660377,0.9803523035230353,0.984115523465704,0.9861857252494244,0.9870340356564019,0.987736900780379,0.990436341900777,0.9911504424778761,0.9919678714859438,0.9922752808988764,0.9932918064206996,0.9959016393442623,0.9962121212121212,0.9965772960638904,0.9963963963963964,0.9935705100728676,0.9954296160877514,0.9966216216216216,0.9969496695475343,0.9967845659163987,0.9936457505957109,0.9953664700926707,0.9964554718653079,0.996742671009772,0.9965786901270772
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.04083856507589892,0.03528454103004986,0.028768578600167856,0.023270762355106514,0.022672948606759176,0.01590599204009434,0.013195999269563007,0.009978212432310469,0.008205598258825785,0.007429472244732576,0.007703357981465996,0.0054776225343693965,0.004843922842920355,0.004153332078313253,0.0038585877150632024,0.003671818848826066,0.0017730212602459017,0.001527728456439394,0.001260116585852824,0.0013267173423423422,0.0036008910871195886,0.0021914633797989027,0.001362568623310811,0.0011230220513472294,0.0011838072749196142,0.0036332158459094514,0.002312240022114574,0.001533423792645104,0.0013137469462540718,0.0013798837671065494
